rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
2.329,5.0,223100000.0,63900000.0,79600000.0,15212.068429,CarbSphere_10.0_5.0_20250429-083612,Siliconium,5.0,0.5,1.0,5846.174706140654,1.7904382,1.8056577,1.9349636,1.9401059,2.4323392,2.7845753,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_10.0_5.0_0.5_20250429-083612.json&mode=6&magnif=6
2.329,5.0,223100000.0,63900000.0,79600000.0,15212.068429,CarbSphere_10.0_5.0_20250429-083612,Siliconium,5.0,0.6,1.0,5846.174706140654,1.957794,1.9744765,2.1044696,2.1100046,2.6599943,3.0489591,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_10.0_5.0_0.6_20250429-083612.json&mode=6&magnif=6
2.329,5.0,223100000.0,63900000.0,79600000.0,15212.068429,CarbSphere_10.0_5.0_20250429-083612,Siliconium,5.0,0.7,1.0,5846.174706140654,2.1119283,2.1299557,2.2611568,2.2670592,2.8696428,3.292179,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_10.0_5.0_0.7_20250429-083612.json&mode=6&magnif=6
2.329,5.0,223100000.0,63900000.0,79600000.0,15212.068429,CarbSphere_10.0_5.0_20250429-083612,Siliconium,5.0,0.8,1.0,5846.174706140654,2.2555537,2.2748323,2.4075809,2.4138295,3.0649829,3.5186266,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_10.0_5.0_0.8_20250429-083612.json&mode=6&magnif=6
2.329,5.0,223100000.0,63900000.0,79600000.0,15212.068429,CarbSphere_10.0_5.0_20250429-083612,Siliconium,5.0,0.9,1.0,5846.174706140654,2.3905652,2.4110187,2.5455408,2.5521178,3.2485972,3.7313568,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_10.0_5.0_0.9_20250429-083612.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.1,0.8,12823.342868880141,0.8686354,0.8750463,1.0186406,1.0239174,1.062904,1.2749748,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.1_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.2,0.8,12823.342868880141,1.172973,1.1821224,1.3261768,1.3321244,1.4374869,1.7445939,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.2_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.3,0.8,12823.342868880141,1.413044,1.4243003,1.5610281,1.567542,1.7325965,2.0219745,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.3_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.4,0.8,12823.342868880141,1.6178355,1.6308664,1.7611611,1.7682128,1.9842224,2.2638274,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.4_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.5,0.8,12823.342868880141,1.7994548,1.8140477,1.9393086,1.9468704,2.2073234,2.4815427,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.5_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.6,0.8,12823.342868880141,1.9643465,1.9803505,2.1017191,2.1097649,2.4098464,2.6813187,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.6_20250427-234304.json&mode=6&magnif=6
