rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.1,1.001236956521739,12823.342868880141,0.5881867,0.7810025,0.8243658,0.8786942,0.8933754,0.9114736,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.1_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.2,1.001236956521739,12823.342868880141,0.8144192,1.0803366,1.1414672,1.1736499,1.2568811,1.2662035,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.2_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.3,1.001236956521739,12823.342868880141,0.9901401,1.3129851,1.3877467,1.3988841,1.5366764,1.5452849,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.3_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.4,1.001236956521739,12823.342868880141,1.1390438,1.5101794,1.5910106,1.596438,1.77285,1.7814557,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.4_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.5,1.001236956521739,12823.342868880141,1.270607,1.6844339,1.7617592,1.7808255,1.9810652,1.9898636,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.5_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.6,1.001236956521739,12823.342868880141,1.3897669,1.8422743,1.9171063,1.9478296,2.1693873,2.1784519,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.6_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.7,1.001236956521739,12823.342868880141,1.4994851,1.987617,2.0606395,2.1016011,2.3426188,2.3447154,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.7_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.8,1.001236956521739,12823.342868880141,1.6017038,2.1230313,2.1947259,2.244862,2.4953594,2.5038939,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.8_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,0.9,1.001236956521739,12823.342868880141,1.6977785,2.2503106,2.3210282,2.379512,2.6373029,2.6553919,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_0.9_20250428-105421.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,14828.138942,CaCube_8.05_5.0_20250428-105421,Carbonium,4.993822858247082,1.0,1.001236956521739,12823.342868880141,1.7886997,2.3707658,2.4407697,2.5069395,2.7719216,2.798701,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\CaCube_8.05_5.0_1.0_20250428-105421.json&mode=6&magnif=6
