rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.0,2.0,12823.342868880141,0.0085407,0.0085483,0.0085608,0.0086021,0.0086513,0.0090195,3,2,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.0_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.0,2.0,3550.446942624478,0.0084273,0.008429,0.0084337,0.0084366,0.0084452,0.008601,3,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.0_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.0,2.0,5846.174706140654,0.008539,0.0085393,0.008543,0.0085477,0.0085559,0.0087581,3,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.0_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.1,2.0,12823.342868880141,0.5699656,0.6999026,0.7502465,0.7969453,0.8148038,0.832457,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.1_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.1,2.0,3550.446942624478,0.5679628,0.617335,0.7017232,0.7131221,0.7482713,0.7669196,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.1_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.1,2.0,5846.174706140654,0.5684908,0.6361412,0.723997,0.7368577,0.7722301,0.7775037,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.1_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.2,2.0,12823.342868880141,0.8042173,0.9873787,1.0585178,1.1081111,1.1518627,1.1527185,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.2_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.2,2.0,3550.446942624478,0.8014123,0.8708004,0.9864375,0.9920104,1.0557152,1.0760542,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.2_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.2,2.0,5846.174706140654,0.8021517,0.8973322,1.0192977,1.0234969,1.0880464,1.0895334,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.2_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.3,2.0,12823.342868880141,0.984209,1.2082907,1.2953939,1.3489063,1.4007753,1.4105567,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.3_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.3,2.0,3550.446942624478,0.9807848,1.0655901,1.1986348,1.214806,1.2919577,1.3135605,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.3_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.3,2.0,5846.174706140654,0.9816874,1.0980584,1.2385755,1.2533636,1.3270004,1.3333499,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.3_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.4,2.0,12823.342868880141,1.1360319,1.3946381,1.4952023,1.5527128,1.6109477,1.628666,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.4_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.4,2.0,3550.446942624478,1.1320845,1.2299068,1.3784752,1.4026485,1.4912324,1.5140613,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.4_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.4,2.0,5846.174706140654,1.133125,1.2673828,1.4244154,1.4471678,1.5288691,1.5390126,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.4_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.5,2.0,12823.342868880141,1.2698305,1.5588663,1.6712911,1.73268,1.7966579,1.8208337,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.5_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.5,2.0,3550.446942624478,1.2654214,1.3747214,1.5373957,1.5681492,1.6668511,1.6908788,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.5_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.5,2.0,5846.174706140654,1.2665836,1.4166106,1.5886367,1.6179211,1.7069628,1.7202608,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.5_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.6,2.0,12823.342868880141,1.3908164,1.70737,1.8305184,1.895624,1.9648751,1.9945721,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.6_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.6,2.0,3550.446942624478,1.3859897,1.5056716,1.6813504,1.7177779,1.8256536,1.8508466,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.6_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.6,2.0,5846.174706140654,1.387262,1.5515515,1.7373927,1.7722988,1.8681244,1.8841534,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.6_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.7,2.0,12823.342868880141,1.5020888,1.8439525,1.9769626,2.0456224,2.1197756,2.1543445,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.7_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.7,2.0,3550.446942624478,1.4968778,1.6261104,1.8139105,1.8553787,1.9717073,1.9980295,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.7_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.7,2.0,5846.174706140654,1.4982514,1.6756606,1.8743739,1.9142668,2.0164301,2.0348885,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.7_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.8,2.0,12823.342868880141,1.6056686,1.9710934,2.1132829,2.1853451,2.2640978,2.3030595,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.8_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.8,2.0,3550.446942624478,1.6000997,1.7382241,1.9374185,1.9834564,2.1076641,2.1350796,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.8_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.8,2.0,5846.174706140654,1.6015677,1.7911909,2.0020008,2.0464095,2.154542,2.175203,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.8_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,0.9,2.0,12823.342868880141,1.7029598,2.0905161,2.2413273,2.3166535,2.3997527,2.4427373,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.9_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,0.9,2.0,3550.446942624478,1.6970548,1.8435322,2.0535093,2.103751,2.2353671,2.2638411,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.9_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,0.9,2.0,5846.174706140654,1.6986113,1.8997082,2.1219631,2.1705221,2.2843129,2.3069991,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_0.9_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,3843.241439,Cube_0.80599575_1.0_20250612-020728,Carbon cubic,0.5,1.0,2.0,12823.342868880141,1.7949854,2.2034758,2.3624419,2.4409065,2.5281369,2.5748491,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_1.0_20250612-020728.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3852.976373,Cube_0.80599575_1.0_20250612-021349,Germanium cubic,0.5,1.0,2.0,3550.446942624478,1.7887624,1.9431415,2.163378,2.2175296,2.3561588,2.3856586,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_1.0_20250612-021349.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3866.266322,Cube_0.80599575_1.0_20250612-021915,Silicon cubic,0.5,1.0,2.0,5846.174706140654,1.7904027,2.002353,2.2354956,2.2879118,2.4070938,2.4316623,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_0.80599575_1.0_1.0_20250612-021915.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.0,1.0,12823.342868880141,0.0341038,0.0341331,0.0341841,0.0343484,0.0345457,0.0359866,3,2,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.0_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.0,1.0,3550.446942624478,0.0336501,0.0336561,0.0336738,0.0336868,0.0337217,0.0343209,3,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.0_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.0,1.0,5846.174706140654,0.0340953,0.0340959,0.0341096,0.0341296,0.0341634,0.0349477,3,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.0_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.1,1.0,12823.342868880141,0.5902913,0.7265735,0.7775306,0.8218062,0.8444764,0.8737159,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.1_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.1,1.0,3550.446942624478,0.587959,0.6419629,0.7076554,0.7757221,0.7881193,0.7963793,2,3,1,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.1_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.1,1.0,5846.174706140654,0.588574,0.6614727,0.7301387,0.8003805,0.8050242,0.82313,2,3,1,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.1_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.2,1.0,12823.342868880141,0.8173081,1.0045197,1.0760908,1.1562787,1.1649183,1.2080667,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.2_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.2,1.0,3550.446942624478,0.8142978,0.8865946,0.9957512,1.0571084,1.0733899,1.0990032,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.2_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.2,1.0,5846.174706140654,0.8150914,0.9135806,1.0273699,1.092264,1.1076656,1.1189155,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.2_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.3,1.0,12823.342868880141,0.9936396,1.2206299,1.3080533,1.3954213,1.4137152,1.4613853,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.3_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.3,1.0,3550.446942624478,0.9900692,1.0769515,1.2174815,1.2530431,1.304689,1.3348556,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.3_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.3,1.0,5846.174706140654,0.9910104,1.1097474,1.2561336,1.2947412,1.3464123,1.3551369,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.3_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.4,1.0,12823.342868880141,1.1430618,1.4038325,1.5046388,1.5890605,1.6310118,1.6590962,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.4_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.4,1.0,3550.446942624478,1.139006,1.2383696,1.4046356,1.4202551,1.5007219,1.5323277,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.4_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.4,1.0,5846.174706140654,1.1400751,1.2760898,1.4492251,1.4675455,1.5487496,1.5524889,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.4_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.5,1.0,12823.342868880141,1.2750835,1.5657352,1.6783423,1.7605359,1.8225828,1.8336271,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.5_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.5,1.0,3550.446942624478,1.2705938,1.3810423,1.5691492,1.5696308,1.6739418,1.7057614,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.5_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.5,1.0,5846.174706140654,1.2717772,1.4231141,1.6194551,1.6214174,1.725875,1.7275366,2,3,1,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.5_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.6,1.0,12823.342868880141,1.3946591,1.7123941,1.8356766,1.9163297,1.9923371,1.9958497,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.6_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.6,1.0,3550.446942624478,1.3897735,1.5102942,1.704836,1.7188602,1.8308405,1.8623807,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.6_20250612-010538.json&mode=6&magnif=6
2.329,1.0,166000000.0,63900000.0,79600000.0,3842.398625,Cube_1.6119915_1.0_20250612-011203,Silicon cubic,1.0,0.6,1.0,5846.174706140654,1.3910614,1.5563076,1.7616387,1.7734193,1.8825891,1.8894759,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.6_20250612-011203.json&mode=6&magnif=6
3.515,1.0,1079000000.0,124000000.0,578000000.0,4012.458531,Cube_1.6119915_1.0_20250612-005823,Carbon cubic,1.0,0.7,1.0,12823.342868880141,1.5047603,1.8474449,1.9805486,2.0601774,2.1390586,2.1552318,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.7_20250612-005823.json&mode=6&magnif=6
5.323,1.0,128900000.0,48300000.0,67099999.99999999,3927.423418,Cube_1.6119915_1.0_20250612-010538,Germanium cubic,1.0,0.7,1.0,3550.446942624478,1.4995085,1.6293233,1.8303644,1.8561303,1.9753132,2.0063832,2,3,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos_cubic_material\Cube_1.6119915_1.0_0.7_20250612-010538.json&mode=6&magnif=6
