rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
2.329,1.0,166000000.0,63900000.0,79600000.0,8620.667539,Sphere_15.0_1.0_20250616-214911,Silicon cubic,15.0,1.0,0.06666666666666667,5846.174706140654,2.1455233,2.1481811,2.4868797,2.6313624,2.9864188,3.1607034,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_1.0_1.0_20250616-214911.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.0,0.8,5846.174706140654,0.0556434,0.0557582,0.0559426,0.0562284,0.0563638,0.0566048,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.0_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.0,0.8,3550.446942624478,0.0548332,0.0549453,0.0551028,0.0551471,0.05528,0.0555042,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.0_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.0,0.8,12823.342868880141,0.0547612,0.0548522,0.0549994,0.0554837,0.0557963,0.0558923,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.0_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.1,0.8,5846.174706140654,0.7520745,0.8615198,0.8638277,1.0330593,1.0453279,1.0482306,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.1_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.1,0.8,3550.446942624478,0.732812,0.8344483,0.8623361,1.0129961,1.016278,1.0250007,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.1_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.1,0.8,12823.342868880141,0.8259046,0.8684508,0.9424023,1.0106935,1.0225208,1.1762367,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.1_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.2,0.8,5846.174706140654,1.0166171,1.1062839,1.1673357,1.3431421,1.4188033,1.4616863,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.2_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.2,0.8,3550.446942624478,0.9906014,1.0714592,1.1654492,1.3366261,1.3750147,1.4171471,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.2_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.2,0.8,12823.342868880141,1.1162924,1.1732121,1.2236383,1.3342217,1.3673486,1.6375822,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.2_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.3,0.8,5846.174706140654,1.2251862,1.2960208,1.4066148,1.5796384,1.712085,1.7816291,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.3_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.3,0.8,3550.446942624478,1.1938435,1.2551807,1.404392,1.5733321,1.6592802,1.7273483,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.3_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.3,0.8,12823.342868880141,1.3452512,1.4135499,1.4388715,1.5714771,1.6482895,1.89765,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.3_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.4,0.8,5846.174706140654,1.4030574,1.4587732,1.6106864,1.7813336,1.9618764,2.052282,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.4_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.4,0.8,3550.446942624478,1.3671708,1.4127762,1.6081696,1.7749307,1.9013871,1.9897596,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.4_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.4,0.8,12823.342868880141,1.5405168,1.6185448,1.6225169,1.7734414,1.8878141,2.1244959,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.4_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.5,0.8,5846.174706140654,1.5607774,1.6041305,1.7916464,1.9609732,2.183227,2.2911818,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.5_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.5,0.8,3550.446942624478,1.5208612,1.55353,1.7888657,1.9543711,2.115926,2.2213844,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.5_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.5,0.8,12823.342868880141,1.7136635,1.7861009,1.8003327,1.9531345,2.1001744,2.328738,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.5_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.6,0.8,5846.174706140654,1.7039559,1.7369063,1.9559277,2.1248044,2.3840933,2.5074217,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.6_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.6,0.8,3550.446942624478,1.6603812,1.6821023,1.9529058,2.1179631,2.3106096,2.4310391,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.6_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.6,0.8,12823.342868880141,1.8708482,1.9352967,1.9653706,2.116913,2.2929406,2.5161686,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.6_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.7,0.8,5846.174706140654,1.836,1.8599784,2.1074374,2.2765093,2.5692925,2.7064389,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.7_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.7,0.8,3550.446942624478,1.789051,1.8012792,2.104192,2.2694133,2.4901076,2.6239954,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.7_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.7,0.8,12823.342868880141,2.0158104,2.073453,2.1175812,2.2685081,2.4707072,2.6904181,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.7_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.8,0.8,5846.174706140654,1.9591631,1.9752487,2.24876,2.4184988,2.7420049,2.8917915,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.8_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.8,0.8,3550.446942624478,1.9090668,1.9129019,2.2453052,2.4111431,2.6575027,2.8037032,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.8_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.8,0.8,12823.342868880141,2.1510237,2.2027632,2.2595595,2.4103552,2.6365119,2.8539564,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.8_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,0.9,0.8,5846.174706140654,2.0750279,2.0840585,2.3817101,2.5524628,2.904461,3.0659589,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.9_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,0.9,0.8,3550.446942624478,2.0182691,2.0219705,2.378058,2.5448478,2.814957,2.9725663,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.9_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,0.9,0.8,12823.342868880141,2.2782251,2.3247659,2.393128,2.5441578,2.7924872,3.0085597,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_0.9_20250616-153546.json&mode=6&magnif=6
2.329,12.0,166000000.0,63900000.0,79600000.0,13995.683886,Sphere_15.0_12.0_20250616-153521,Silicon cubic,15.0,1.0,0.8,5846.174706140654,2.1847559,2.1873989,2.5076203,2.6796447,3.058297,3.2307505,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_1.0_20250616-153521.json&mode=6&magnif=6
5.323,12.0,128900000.0,48300000.0,67099999.99999999,13841.036791,Sphere_15.0_12.0_20250616-153530,Germanium cubic,15.0,1.0,0.8,3550.446942624478,2.1183404,2.1288943,2.503781,2.6717733,2.9640562,3.1323392,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_1.0_20250616-153530.json&mode=6&magnif=6
3.515,12.0,1079000000.0,124000000.0,578000000.0,13871.573458,Sphere_15.0_12.0_20250616-153546,Carbon cubic,15.0,1.0,0.8,12823.342868880141,2.3986898,2.4405927,2.5196249,2.6711669,2.9401984,3.1555582,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_12.0_1.0_20250616-153546.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.0,0.13333333333333333,12823.342868880141,1.7523784,1.8284381,1.8323448,1.8354602,1.8460402,1.850556,3,3,3,2,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.0_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.0,0.13333333333333333,3550.446942624478,1.55006,1.7216494,1.8286588,1.834204,1.8386537,1.8415603,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.0_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.0,0.13333333333333333,5846.174706140654,1.5917118,1.7786884,1.84509,1.8571646,1.8635296,1.8665684,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.0_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.1,0.13333333333333333,12823.342868880141,1.8339875,1.9416371,2.0275642,2.1949492,2.2566327,2.4828588,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.1_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.1,0.13333333333333333,3550.446942624478,1.6224729,1.7805607,1.9306253,2.1319343,2.2091969,2.2469212,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.1_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.1,0.13333333333333333,5846.174706140654,1.6658505,1.8393153,1.9333499,2.2006749,2.2252767,2.3215685,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.1_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.2,0.13333333333333333,12823.342868880141,1.9059053,2.0153436,2.0905211,2.2702571,2.344974,2.6364339,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.2_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.2,0.13333333333333333,3550.446942624478,1.6870874,1.8291011,2.0039132,2.2665441,2.2822112,2.3496298,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.2_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.2,0.13333333333333333,5846.174706140654,1.7320346,1.8892713,2.0067215,2.2952711,2.3392787,2.426799,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.2_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.3,0.13333333333333333,12823.342868880141,1.9746135,2.0855884,2.145372,2.33484,2.4284396,2.7800766,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.3_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.3,0.13333333333333333,3550.446942624478,1.7487825,1.8724735,2.0736342,2.3443528,2.3925702,2.4401737,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.3_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.3,0.13333333333333333,5846.174706140654,1.7952374,1.9339382,2.076558,2.355639,2.4690252,2.5196506,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.3_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.4,0.13333333333333333,12823.342868880141,2.0407865,2.1532232,2.1949792,2.3925103,2.5084974,2.8671668,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.4_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.4,0.13333333333333333,3550.446942624478,1.8081658,1.912518,2.1407084,2.3999313,2.5119218,2.524333,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.4_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.4,0.13333333333333333,5846.174706140654,1.8560785,1.9751966,2.1437603,2.4100854,2.5919013,2.606053,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.4_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.5,0.13333333333333333,12823.342868880141,2.1047708,2.2186415,2.2409466,2.445411,2.5857634,2.9175991,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.5_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.5,0.13333333333333333,3550.446942624478,1.8655555,1.9502193,2.2055557,2.4511159,2.6042261,2.6256833,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.5_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.5,0.13333333333333333,5846.174706140654,1.9148821,2.0140527,2.2087404,2.460508,2.6881422,2.7090279,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.5_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.6,0.13333333333333333,12823.342868880141,2.1668048,2.2820977,2.2842461,2.4948481,2.6606058,2.9669496,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.6_20250616-230137.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,1164.43915,Sphere_15.0_2.0_20250616-230639,Germanium cubic,15.0,0.6,0.13333333333333333,3550.446942624478,1.9211714,1.9861646,2.2684421,2.499148,2.6808685,2.7346222,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.6_20250616-230639.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,1152.142075,Sphere_15.0_2.0_20250616-230840,Silicon cubic,15.0,0.6,0.13333333333333333,5846.174706140654,1.9718723,2.0511069,2.2717607,2.5080093,2.7669357,2.8211953,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.6_20250616-230840.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,1190.75694,Sphere_15.0_2.0_20250616-230137,Carbon cubic,15.0,0.7,0.13333333333333333,12823.342868880141,2.2270731,2.3255009,2.3437825,2.54166,2.7332854,3.015343,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material_2\Sphere_15.0_2.0_0.7_20250616-230137.json&mode=6&magnif=6
